,State_Signal 1,Red_Signal 1,Green_Signal 1,Vehicles_Crossed_Signal 1,State_Signal 2,Red_Signal 2,Green_Signal 2,Vehicles_Crossed_Signal 2,State_Signal 3,Red_Signal 3,Green_Signal 3,Vehicles_Crossed_Signal 3,State_Signal 4,Red_Signal 4,Green_Signal 4,Vehicles_Crossed_Signal 4
1355,GREEN,0,5,789,RED,10,20,837,RED,60,20,228,RED,85,20,230
1356,GREEN,0,4,789,RED,9,20,837,RED,59,20,228,RED,84,20,230
1357,GREEN,0,3,789,RED,8,20,837,RED,58,20,228,RED,83,20,230
1358,GREEN,0,2,790,RED,7,20,837,RED,57,20,228,RED,82,20,230
1359,GREEN,0,1,791,RED,6,20,837,RED,56,20,228,RED,81,20,230
1360,RED,100,20,793,GREEN,0,20,837,RED,25,20,228,RED,75,20,230
1361,RED,99,20,793,GREEN,0,19,846,RED,24,20,228,RED,74,20,230
1362,RED,98,20,793,GREEN,0,18,854,RED,23,20,228,RED,73,20,230
1363,RED,97,20,793,GREEN,0,17,858,RED,22,20,228,RED,72,20,230
1364,RED,96,20,793,GREEN,0,16,864,RED,21,20,228,RED,71,20,230
1365,RED,95,20,793,GREEN,0,15,868,RED,20,20,228,RED,70,20,230
1366,RED,94,20,793,GREEN,0,14,873,RED,19,20,228,RED,69,20,230
1367,RED,93,20,793,GREEN,0,13,875,RED,18,20,228,RED,68,20,230
1368,RED,92,20,793,GREEN,0,12,877,RED,17,20,228,RED,67,20,230
1369,RED,91,20,793,GREEN,0,11,880,RED,16,20,228,RED,66,20,230
1370,RED,90,20,793,GREEN,0,10,882,RED,15,20,228,RED,65,20,230
1371,RED,89,20,793,GREEN,0,9,885,RED,14,20,228,RED,64,20,230
1372,RED,88,20,793,GREEN,0,8,885,RED,13,20,228,RED,63,20,230
1373,RED,87,20,793,GREEN,0,7,885,RED,12,20,228,RED,62,20,230
1374,RED,86,20,793,GREEN,0,6,886,RED,11,20,228,RED,61,20,230
1375,RED,85,20,793,GREEN,0,5,887,RED,10,20,228,RED,60,20,230
1376,RED,84,20,793,GREEN,0,4,887,RED,9,20,228,RED,59,20,230
1377,RED,83,20,793,GREEN,0,3,887,RED,8,20,228,RED,58,20,230
1378,RED,82,20,793,GREEN,0,2,887,RED,7,20,228,RED,57,20,230
1379,RED,81,20,793,GREEN,0,1,887,RED,6,20,228,RED,56,20,230
1380,RED,75,20,793,RED,100,20,887,GREEN,0,20,228,RED,25,20,230
1381,RED,74,20,793,RED,99,20,887,GREEN,0,19,233,RED,24,20,230
1382,RED,73,20,793,RED,98,20,887,GREEN,0,18,235,RED,23,20,230
1383,RED,72,20,793,RED,97,20,887,GREEN,0,17,235,RED,22,20,230
1384,RED,71,20,793,RED,96,20,887,GREEN,0,16,235,RED,21,20,230
1385,RED,70,20,793,RED,95,20,887,GREEN,0,15,235,RED,20,20,230
1386,RED,69,20,793,RED,94,20,887,GREEN,0,14,235,RED,19,20,230
1387,RED,68,20,793,RED,93,20,887,GREEN,0,13,235,RED,18,20,230
1388,RED,67,20,793,RED,92,20,887,GREEN,0,12,235,RED,17,20,230
1389,RED,66,20,793,RED,91,20,887,GREEN,0,11,235,RED,16,20,230
1390,RED,65,20,793,RED,90,20,887,GREEN,0,10,235,RED,15,20,230
1391,RED,64,20,793,RED,89,20,887,GREEN,0,9,235,RED,14,20,230
1392,RED,63,20,793,RED,88,20,887,GREEN,0,8,235,RED,13,20,230
1393,RED,62,20,793,RED,87,20,887,GREEN,0,7,235,RED,12,20,230
1394,RED,61,20,793,RED,86,20,887,GREEN,0,6,235,RED,11,20,230
1395,RED,60,20,793,RED,85,20,887,GREEN,0,5,235,RED,10,20,230
1396,RED,59,20,793,RED,84,20,887,GREEN,0,4,235,RED,9,20,230
1397,RED,58,20,793,RED,83,20,887,GREEN,0,3,235,RED,8,20,230
1398,RED,57,20,793,RED,82,20,887,GREEN,0,2,235,RED,7,20,230
1399,RED,56,20,793,RED,81,20,887,GREEN,0,1,236,RED,6,20,230
1400,RED,25,20,793,RED,75,20,887,RED,100,20,236,GREEN,0,20,230
1401,RED,24,20,793,RED,74,20,887,RED,99,20,236,GREEN,0,19,237
1402,RED,23,20,793,RED,73,20,887,RED,98,20,236,GREEN,0,18,240
1403,RED,22,20,793,RED,72,20,887,RED,97,20,236,GREEN,0,17,242
1404,RED,21,20,793,RED,71,20,887,RED,96,20,236,GREEN,0,16,243
1405,RED,20,20,793,RED,70,20,887,RED,95,20,236,GREEN,0,15,243
1406,RED,19,20,793,RED,69,20,887,RED,94,20,236,GREEN,0,14,243
1407,RED,18,20,793,RED,68,20,887,RED,93,20,236,GREEN,0,13,243
1408,RED,17,20,793,RED,67,20,887,RED,92,20,236,GREEN,0,12,244
1409,RED,16,20,793,RED,66,20,887,RED,91,20,236,GREEN,0,11,245
1410,RED,15,20,793,RED,65,20,887,RED,90,20,236,GREEN,0,10,245
1411,RED,14,20,793,RED,64,20,887,RED,89,20,236,GREEN,0,9,245
1412,RED,13,20,793,RED,63,20,887,RED,88,20,236,GREEN,0,8,245
1413,RED,12,20,793,RED,62,20,887,RED,87,20,236,GREEN,0,7,245
1414,RED,11,20,793,RED,61,20,887,RED,86,20,236,GREEN,0,6,245
1415,RED,10,20,793,RED,60,20,887,RED,85,20,236,GREEN,0,5,245
1416,RED,9,20,793,RED,59,20,887,RED,84,20,236,GREEN,0,4,245
1417,RED,8,20,793,RED,58,20,887,RED,83,20,236,GREEN,0,3,245
1418,RED,7,20,793,RED,57,20,887,RED,82,20,236,GREEN,0,2,245
1419,RED,6,20,793,RED,56,20,887,RED,81,20,236,GREEN,0,1,245
1420,GREEN,0,20,793,RED,25,20,887,RED,75,20,236,RED,100,20,246
1421,GREEN,0,19,804,RED,24,20,887,RED,74,20,236,RED,99,20,246
1422,GREEN,0,18,809,RED,23,20,887,RED,73,20,236,RED,98,20,246
1423,GREEN,0,17,814,RED,22,20,887,RED,72,20,236,RED,97,20,246
1424,GREEN,0,16,819,RED,21,20,887,RED,71,20,236,RED,96,20,246
1425,GREEN,0,15,824,RED,20,20,887,RED,70,20,236,RED,95,20,246
1426,GREEN,0,14,826,RED,19,20,887,RED,69,20,236,RED,94,20,246
1427,GREEN,0,13,828,RED,18,20,887,RED,68,20,236,RED,93,20,246
1428,GREEN,0,12,831,RED,17,20,887,RED,67,20,236,RED,92,20,246
1429,GREEN,0,11,833,RED,16,20,887,RED,66,20,236,RED,91,20,246
1430,GREEN,0,10,833,RED,15,20,887,RED,65,20,236,RED,90,20,246
1431,GREEN,0,9,833,RED,14,20,887,RED,64,20,236,RED,89,20,246
1432,GREEN,0,8,833,RED,13,20,887,RED,63,20,236,RED,88,20,246
1433,GREEN,0,7,833,RED,12,20,887,RED,62,20,236,RED,87,20,246
1434,GREEN,0,6,834,RED,11,20,887,RED,61,20,236,RED,86,20,246
1435,GREEN,0,5,836,RED,10,20,887,RED,60,20,236,RED,85,20,246
1436,GREEN,0,4,836,RED,9,20,887,RED,59,20,236,RED,84,20,246
1437,GREEN,0,3,837,RED,8,20,887,RED,58,20,236,RED,83,20,246
1438,GREEN,0,2,837,RED,7,20,887,RED,57,20,236,RED,82,20,246
1439,GREEN,0,1,838,RED,6,20,887,RED,56,20,236,RED,81,20,246
1440,RED,100,20,838,GREEN,0,20,887,RED,25,20,236,RED,75,20,246
1441,RED,99,20,838,GREEN,0,19,897,RED,24,20,236,RED,74,20,246
1442,RED,98,20,838,GREEN,0,18,901,RED,23,20,236,RED,73,20,246
1443,RED,97,20,838,GREEN,0,17,906,RED,22,20,236,RED,72,20,246
1444,RED,96,20,838,GREEN,0,16,911,RED,21,20,236,RED,71,20,246
1445,RED,95,20,838,GREEN,0,15,915,RED,20,20,236,RED,70,20,246
1446,RED,94,20,838,GREEN,0,14,920,RED,19,20,236,RED,69,20,246
1447,RED,93,20,838,GREEN,0,13,925,RED,18,20,236,RED,68,20,246
1448,RED,92,20,838,GREEN,0,12,929,RED,17,20,236,RED,67,20,246
1449,RED,91,20,838,GREEN,0,11,932,RED,16,20,236,RED,66,20,246
1450,RED,90,20,838,GREEN,0,10,935,RED,15,20,236,RED,65,20,246
1451,RED,89,20,838,GREEN,0,9,937,RED,14,20,236,RED,64,20,246
1452,RED,88,20,838,GREEN,0,8,939,RED,13,20,236,RED,63,20,246
1453,RED,87,20,838,GREEN,0,7,940,RED,12,20,236,RED,62,20,246
1454,RED,86,20,838,GREEN,0,6,940,RED,11,20,236,RED,61,20,246
1455,RED,85,20,838,GREEN,0,5,941,RED,10,20,236,RED,60,20,246
1456,RED,84,20,838,GREEN,0,4,942,RED,9,20,236,RED,59,20,246
1457,RED,83,20,838,GREEN,0,3,943,RED,8,20,236,RED,58,20,246
1458,RED,82,20,838,GREEN,0,2,944,RED,7,20,236,RED,57,20,246
1459,RED,81,20,838,GREEN,0,1,944,RED,6,20,236,RED,56,20,246
1460,RED,75,20,838,RED,100,20,944,GREEN,0,20,236,RED,25,20,246
1461,RED,74,20,838,RED,99,20,944,GREEN,0,19,241,RED,24,20,246
1462,RED,73,20,838,RED,98,20,944,GREEN,0,18,245,RED,23,20,246
1463,RED,72,20,838,RED,97,20,944,GREEN,0,17,245,RED,22,20,246
1464,RED,71,20,838,RED,96,20,944,GREEN,0,16,245,RED,21,20,246
1465,RED,70,20,838,RED,95,20,944,GREEN,0,15,247,RED,20,20,246
1466,RED,69,20,838,RED,94,20,944,GREEN,0,14,247,RED,19,20,246
1467,RED,68,20,838,RED,93,20,944,GREEN,0,13,247,RED,18,20,246
1468,RED,67,20,838,RED,92,20,944,GREEN,0,12,247,RED,17,20,246
1469,RED,66,20,838,RED,91,20,944,GREEN,0,11,247,RED,16,20,246
1470,RED,65,20,838,RED,90,20,944,GREEN,0,10,247,RED,15,20,246
1471,RED,64,20,838,RED,89,20,944,GREEN,0,9,247,RED,14,20,246
1472,RED,63,20,838,RED,88,20,944,GREEN,0,8,247,RED,13,20,246
1473,RED,62,20,838,RED,87,20,944,GREEN,0,7,247,RED,12,20,246
1474,RED,61,20,838,RED,86,20,944,GREEN,0,6,247,RED,11,20,246
1475,RED,60,20,838,RED,85,20,944,GREEN,0,5,247,RED,10,20,246
1476,RED,59,20,838,RED,84,20,944,GREEN,0,4,247,RED,9,20,246
1477,RED,58,20,838,RED,83,20,944,GREEN,0,3,247,RED,8,20,246
1478,RED,57,20,838,RED,82,20,944,GREEN,0,2,247,RED,7,20,246
1479,RED,56,20,838,RED,81,20,944,GREEN,0,1,247,RED,6,20,246
1480,RED,25,20,838,RED,75,20,944,RED,100,20,247,GREEN,0,20,246
1481,RED,24,20,838,RED,74,20,944,RED,99,20,247,GREEN,0,19,257
1482,RED,23,20,838,RED,73,20,944,RED,98,20,247,GREEN,0,18,259
1483,RED,22,20,838,RED,72,20,944,RED,97,20,247,GREEN,0,17,261
1484,RED,21,20,838,RED,71,20,944,RED,96,20,247,GREEN,0,16,262
1485,RED,20,20,838,RED,70,20,944,RED,95,20,247,GREEN,0,15,262
1486,RED,19,20,838,RED,69,20,944,RED,94,20,247,GREEN,0,14,262
1487,RED,18,20,838,RED,68,20,944,RED,93,20,247,GREEN,0,13,262
1488,RED,17,20,838,RED,67,20,944,RED,92,20,247,GREEN,0,12,262
1489,RED,16,20,838,RED,66,20,944,RED,91,20,247,GREEN,0,11,262
1490,RED,15,20,838,RED,65,20,944,RED,90,20,247,GREEN,0,10,262
1491,RED,14,20,838,RED,64,20,944,RED,89,20,247,GREEN,0,9,262
1492,RED,13,20,838,RED,63,20,944,RED,88,20,247,GREEN,0,8,262
1493,RED,12,20,838,RED,62,20,944,RED,87,20,247,GREEN,0,7,262
1494,RED,11,20,838,RED,61,20,944,RED,86,20,247,GREEN,0,6,263
1495,RED,10,20,838,RED,60,20,944,RED,85,20,247,GREEN,0,5,263
1496,RED,9,20,838,RED,59,20,944,RED,84,20,247,GREEN,0,4,263
1497,RED,8,20,838,RED,58,20,944,RED,83,20,247,GREEN,0,3,263
1498,RED,7,20,838,RED,57,20,944,RED,82,20,247,GREEN,0,2,263
1499,RED,6,20,838,RED,56,20,944,RED,81,20,247,GREEN,0,1,263
1500,GREEN,0,20,838,RED,25,20,944,RED,75,20,247,RED,100,20,263
1501,GREEN,0,19,848,RED,24,20,944,RED,74,20,247,RED,99,20,263
1502,GREEN,0,18,853,RED,23,20,944,RED,73,20,247,RED,98,20,263
1503,GREEN,0,17,857,RED,22,20,944,RED,72,20,247,RED,97,20,263
1504,GREEN,0,16,861,RED,21,20,944,RED,71,20,247,RED,96,20,263
1505,GREEN,0,15,866,RED,20,20,944,RED,70,20,247,RED,95,20,263
1506,GREEN,0,14,870,RED,19,20,944,RED,69,20,247,RED,94,20,263
1507,GREEN,0,13,873,RED,18,20,944,RED,68,20,247,RED,93,20,263
1508,GREEN,0,12,874,RED,17,20,944,RED,67,20,247,RED,92,20,263
1509,GREEN,0,11,874,RED,16,20,944,RED,66,20,247,RED,91,20,263
1510,GREEN,0,10,874,RED,15,20,944,RED,65,20,247,RED,90,20,263
1511,GREEN,0,9,874,RED,14,20,944,RED,64,20,247,RED,89,20,263
1512,GREEN,0,8,874,RED,13,20,944,RED,63,20,247,RED,88,20,263
1513,GREEN,0,7,874,RED,12,20,944,RED,62,20,247,RED,87,20,263
1514,GREEN,0,6,875,RED,11,20,944,RED,61,20,247,RED,86,20,263
1515,GREEN,0,5,875,RED,10,20,944,RED,60,20,247,RED,85,20,263
1516,GREEN,0,4,876,RED,9,20,944,RED,59,20,247,RED,84,20,263
1517,GREEN,0,3,877,RED,8,20,944,RED,58,20,247,RED,83,20,263
1518,GREEN,0,2,879,RED,7,20,944,RED,57,20,247,RED,82,20,263
1519,GREEN,0,1,879,RED,6,20,944,RED,56,20,247,RED,81,20,263
1520,RED,100,20,881,GREEN,0,20,944,RED,25,20,247,RED,75,20,263
1521,RED,99,20,881,GREEN,0,19,955,RED,24,20,247,RED,74,20,263
1522,RED,98,20,881,GREEN,0,18,963,RED,23,20,247,RED,73,20,263
1523,RED,97,20,881,GREEN,0,17,969,RED,22,20,247,RED,72,20,263
1524,RED,96,20,881,GREEN,0,16,973,RED,21,20,247,RED,71,20,263
1525,RED,95,20,881,GREEN,0,15,977,RED,20,20,247,RED,70,20,263
1526,RED,94,20,881,GREEN,0,14,982,RED,19,20,247,RED,69,20,263
1527,RED,93,20,881,GREEN,0,13,984,RED,18,20,247,RED,68,20,263
1528,RED,92,20,881,GREEN,0,12,986,RED,17,20,247,RED,67,20,263
1529,RED,91,20,881,GREEN,0,11,988,RED,16,20,247,RED,66,20,263
1530,RED,90,20,881,GREEN,0,10,990,RED,15,20,247,RED,65,20,263
1531,RED,89,20,881,GREEN,0,9,993,RED,14,20,247,RED,64,20,263
1532,RED,88,20,881,GREEN,0,8,995,RED,13,20,247,RED,63,20,263
1533,RED,87,20,881,GREEN,0,7,997,RED,12,20,247,RED,62,20,263
1534,RED,86,20,881,GREEN,0,6,997,RED,11,20,247,RED,61,20,263
1535,RED,85,20,881,GREEN,0,5,997,RED,10,20,247,RED,60,20,263
1536,RED,84,20,881,GREEN,0,4,1000,RED,9,20,247,RED,59,20,263
1537,RED,83,20,881,GREEN,0,3,1000,RED,8,20,247,RED,58,20,263
1538,RED,82,20,881,GREEN,0,2,1001,RED,7,20,247,RED,57,20,263
1539,RED,81,20,881,GREEN,0,1,1001,RED,6,20,247,RED,56,20,263
1540,RED,75,20,881,RED,100,20,1001,GREEN,0,20,247,RED,25,20,263
1541,RED,74,20,881,RED,99,20,1001,GREEN,0,19,250,RED,24,20,263
1542,RED,73,20,881,RED,98,20,1001,GREEN,0,18,250,RED,23,20,263
1543,RED,72,20,881,RED,97,20,1001,GREEN,0,17,250,RED,22,20,263
1544,RED,71,20,881,RED,96,20,1001,GREEN,0,16,250,RED,21,20,263
1545,RED,70,20,881,RED,95,20,1001,GREEN,0,15,250,RED,20,20,263
1546,RED,69,20,881,RED,94,20,1001,GREEN,0,14,250,RED,19,20,263
1547,RED,68,20,881,RED,93,20,1001,GREEN,0,13,250,RED,18,20,263
1548,RED,67,20,881,RED,92,20,1001,GREEN,0,12,250,RED,17,20,263
1549,RED,66,20,881,RED,91,20,1001,GREEN,0,11,250,RED,16,20,263
1550,RED,65,20,881,RED,90,20,1001,GREEN,0,10,250,RED,15,20,263
1551,RED,64,20,881,RED,89,20,1001,GREEN,0,9,250,RED,14,20,263
1552,RED,63,20,881,RED,88,20,1001,GREEN,0,8,250,RED,13,20,263
1553,RED,62,20,881,RED,87,20,1001,GREEN,0,7,250,RED,12,20,263
1554,RED,61,20,881,RED,86,20,1001,GREEN,0,6,250,RED,11,20,263
1555,RED,60,20,881,RED,85,20,1001,GREEN,0,5,250,RED,10,20,263
1556,RED,59,20,881,RED,84,20,1001,GREEN,0,4,250,RED,9,20,263
1557,RED,58,20,881,RED,83,20,1001,GREEN,0,3,250,RED,8,20,263
1558,RED,57,20,881,RED,82,20,1001,GREEN,0,2,250,RED,7,20,263
1559,RED,56,20,881,RED,81,20,1001,GREEN,0,1,250,RED,6,20,263
1560,RED,25,20,881,RED,75,20,1001,RED,100,20,250,GREEN,0,20,263
1561,RED,24,20,881,RED,74,20,1001,RED,99,20,250,GREEN,0,19,271
1562,RED,23,20,881,RED,73,20,1001,RED,98,20,250,GREEN,0,18,274
1563,RED,22,20,881,RED,72,20,1001,RED,97,20,250,GREEN,0,17,275
1564,RED,21,20,881,RED,71,20,1001,RED,96,20,250,GREEN,0,16,275
1565,RED,20,20,881,RED,70,20,1001,RED,95,20,250,GREEN,0,15,275
1566,RED,19,20,881,RED,69,20,1001,RED,94,20,250,GREEN,0,14,275
1567,RED,18,20,881,RED,68,20,1001,RED,93,20,250,GREEN,0,13,275
1568,RED,17,20,881,RED,67,20,1001,RED,92,20,250,GREEN,0,12,275
1569,RED,16,20,881,RED,66,20,1001,RED,91,20,250,GREEN,0,11,275
1570,RED,15,20,881,RED,65,20,1001,RED,90,20,250,GREEN,0,10,275
1571,RED,14,20,881,RED,64,20,1001,RED,89,20,250,GREEN,0,9,275
1572,RED,13,20,881,RED,63,20,1001,RED,88,20,250,GREEN,0,8,275
1573,RED,12,20,881,RED,62,20,1001,RED,87,20,250,GREEN,0,7,275
1574,RED,11,20,881,RED,61,20,1001,RED,86,20,250,GREEN,0,6,275
1575,RED,10,20,881,RED,60,20,1001,RED,85,20,250,GREEN,0,5,275
1576,RED,9,20,881,RED,59,20,1001,RED,84,20,250,GREEN,0,4,275
1577,RED,8,20,881,RED,58,20,1001,RED,83,20,250,GREEN,0,3,275
1578,RED,7,20,881,RED,57,20,1001,RED,82,20,250,GREEN,0,2,275
1579,RED,6,20,881,RED,56,20,1001,RED,81,20,250,GREEN,0,1,275
1580,GREEN,0,20,881,RED,25,20,1001,RED,75,20,250,RED,100,20,275
1581,GREEN,0,19,889,RED,24,20,1001,RED,74,20,250,RED,99,20,275
1582,GREEN,0,18,895,RED,23,20,1001,RED,73,20,250,RED,98,20,275
1583,GREEN,0,17,899,RED,22,20,1001,RED,72,20,250,RED,97,20,275
1584,GREEN,0,16,903,RED,21,20,1001,RED,71,20,250,RED,96,20,275
1585,GREEN,0,15,906,RED,20,20,1001,RED,70,20,250,RED,95,20,275
1586,GREEN,0,14,911,RED,19,20,1001,RED,69,20,250,RED,94,20,275
1587,GREEN,0,13,915,RED,18,20,1001,RED,68,20,250,RED,93,20,275
1588,GREEN,0,12,918,RED,17,20,1001,RED,67,20,250,RED,92,20,275
1589,GREEN,0,11,920,RED,16,20,1001,RED,66,20,250,RED,91,20,275
1590,GREEN,0,10,920,RED,15,20,1001,RED,65,20,250,RED,90,20,275
1591,GREEN,0,9,921,RED,14,20,1001,RED,64,20,250,RED,89,20,275
1592,GREEN,0,8,924,RED,13,20,1001,RED,63,20,250,RED,88,20,275
1593,GREEN,0,7,926,RED,12,20,1001,RED,62,20,250,RED,87,20,275
1594,GREEN,0,6,926,RED,11,20,1001,RED,61,20,250,RED,86,20,275
1595,GREEN,0,5,927,RED,10,20,1001,RED,60,20,250,RED,85,20,275
1596,GREEN,0,4,927,RED,9,20,1001,RED,59,20,250,RED,84,20,275
1597,GREEN,0,3,927,RED,8,20,1001,RED,58,20,250,RED,83,20,275
1598,GREEN,0,2,927,RED,7,20,1001,RED,57,20,250,RED,82,20,275
1599,GREEN,0,1,927,RED,6,20,1001,RED,56,20,250,RED,81,20,275
1600,RED,100,20,927,GREEN,0,20,1001,RED,25,20,250,RED,75,20,275
1601,RED,99,20,927,GREEN,0,19,1012,RED,24,20,250,RED,74,20,275
1602,RED,98,20,927,GREEN,0,18,1018,RED,23,20,250,RED,73,20,275
1603,RED,97,20,927,GREEN,0,17,1022,RED,22,20,250,RED,72,20,275
1604,RED,96,20,927,GREEN,0,16,1027,RED,21,20,250,RED,71,20,275
1605,RED,95,20,927,GREEN,0,15,1031,RED,20,20,250,RED,70,20,275
1606,RED,94,20,927,GREEN,0,14,1034,RED,19,20,250,RED,69,20,275
1607,RED,93,20,927,GREEN,0,13,1039,RED,18,20,250,RED,68,20,275
1608,RED,92,20,927,GREEN,0,12,1041,RED,17,20,250,RED,67,20,275
1609,RED,91,20,927,GREEN,0,11,1041,RED,16,20,250,RED,66,20,275
1610,RED,90,20,927,GREEN,0,10,1041,RED,15,20,250,RED,65,20,275
1611,RED,89,20,927,GREEN,0,9,1042,RED,14,20,250,RED,64,20,275
1612,RED,88,20,927,GREEN,0,8,1043,RED,13,20,250,RED,63,20,275
1613,RED,87,20,927,GREEN,0,7,1043,RED,12,20,250,RED,62,20,275
1614,RED,86,20,927,GREEN,0,6,1043,RED,11,20,250,RED,61,20,275
1615,RED,85,20,927,GREEN,0,5,1043,RED,10,20,250,RED,60,20,275
1616,RED,84,20,927,GREEN,0,4,1043,RED,9,20,250,RED,59,20,275
1617,RED,83,20,927,GREEN,0,3,1043,RED,8,20,250,RED,58,20,275
1618,RED,82,20,927,GREEN,0,2,1043,RED,7,20,250,RED,57,20,275
1619,RED,81,20,927,GREEN,0,1,1044,RED,6,20,250,RED,56,20,275
1620,RED,75,20,927,RED,100,20,1047,GREEN,0,20,250,RED,25,20,275
1621,RED,74,20,927,RED,99,20,1047,GREEN,0,19,257,RED,24,20,275
1622,RED,73,20,927,RED,98,20,1047,GREEN,0,18,261,RED,23,20,275
1623,RED,72,20,927,RED,97,20,1047,GREEN,0,17,262,RED,22,20,275
1624,RED,71,20,927,RED,96,20,1047,GREEN,0,16,262,RED,21,20,275
1625,RED,70,20,927,RED,95,20,1047,GREEN,0,15,262,RED,20,20,275
1626,RED,69,20,927,RED,94,20,1047,GREEN,0,14,262,RED,19,20,275
1627,RED,68,20,927,RED,93,20,1047,GREEN,0,13,262,RED,18,20,275
1628,RED,67,20,927,RED,92,20,1047,GREEN,0,12,262,RED,17,20,275
1629,RED,66,20,927,RED,91,20,1047,GREEN,0,11,262,RED,16,20,275
1630,RED,65,20,927,RED,90,20,1047,GREEN,0,10,262,RED,15,20,275
1631,RED,64,20,927,RED,89,20,1047,GREEN,0,9,262,RED,14,20,275
1632,RED,63,20,927,RED,88,20,1047,GREEN,0,8,262,RED,13,20,275
1633,RED,62,20,927,RED,87,20,1047,GREEN,0,7,262,RED,12,20,275
1634,RED,61,20,927,RED,86,20,1047,GREEN,0,6,262,RED,11,20,275
1635,RED,60,20,927,RED,85,20,1047,GREEN,0,5,262,RED,10,20,275
1636,RED,59,20,927,RED,84,20,1047,GREEN,0,4,262,RED,9,20,275
1637,RED,58,20,927,RED,83,20,1047,GREEN,0,3,262,RED,8,20,275
1638,RED,57,20,927,RED,82,20,1047,GREEN,0,2,262,RED,7,20,275
1639,RED,56,20,927,RED,81,20,1047,GREEN,0,1,262,RED,6,20,275
1640,RED,25,20,927,RED,75,20,1047,RED,100,20,262,GREEN,0,20,275
1641,RED,24,20,927,RED,74,20,1047,RED,99,20,262,GREEN,0,19,282
1642,RED,23,20,927,RED,73,20,1047,RED,98,20,262,GREEN,0,18,282
1643,RED,22,20,927,RED,72,20,1047,RED,97,20,262,GREEN,0,17,282
1644,RED,21,20,927,RED,71,20,1047,RED,96,20,262,GREEN,0,16,282
1645,RED,20,20,927,RED,70,20,1047,RED,95,20,262,GREEN,0,15,283
1646,RED,19,20,927,RED,69,20,1047,RED,94,20,262,GREEN,0,14,283
1647,RED,18,20,927,RED,68,20,1047,RED,93,20,262,GREEN,0,13,283
1648,RED,17,20,927,RED,67,20,1047,RED,92,20,262,GREEN,0,12,283
1649,RED,16,20,927,RED,66,20,1047,RED,91,20,262,GREEN,0,11,283
1650,RED,15,20,927,RED,65,20,1047,RED,90,20,262,GREEN,0,10,283
1651,RED,14,20,927,RED,64,20,1047,RED,89,20,262,GREEN,0,9,283
1652,RED,13,20,927,RED,63,20,1047,RED,88,20,262,GREEN,0,8,283
1653,RED,12,20,927,RED,62,20,1047,RED,87,20,262,GREEN,0,7,283
1654,RED,11,20,927,RED,61,20,1047,RED,86,20,262,GREEN,0,6,283
1655,RED,10,20,927,RED,60,20,1047,RED,85,20,262,GREEN,0,5,283
1656,RED,9,20,927,RED,59,20,1047,RED,84,20,262,GREEN,0,4,283
1657,RED,8,20,927,RED,58,20,1047,RED,83,20,262,GREEN,0,3,283
1658,RED,7,20,927,RED,57,20,1047,RED,82,20,262,GREEN,0,2,283
1659,RED,6,20,927,RED,56,20,1047,RED,81,20,262,GREEN,0,1,283
1660,GREEN,0,20,927,RED,25,20,1047,RED,75,20,262,RED,100,20,283
1661,GREEN,0,19,935,RED,24,20,1047,RED,74,20,262,RED,99,20,283
1662,GREEN,0,18,943,RED,23,20,1047,RED,73,20,262,RED,98,20,283
1663,GREEN,0,17,948,RED,22,20,1047,RED,72,20,262,RED,97,20,283
1664,GREEN,0,16,952,RED,21,20,1047,RED,71,20,262,RED,96,20,283
1665,GREEN,0,15,956,RED,20,20,1047,RED,70,20,262,RED,95,20,283
1666,GREEN,0,14,960,RED,19,20,1047,RED,69,20,262,RED,94,20,283
1667,GREEN,0,13,964,RED,18,20,1047,RED,68,20,262,RED,93,20,283
1668,GREEN,0,12,967,RED,17,20,1047,RED,67,20,262,RED,92,20,283
1669,GREEN,0,11,967,RED,16,20,1047,RED,66,20,262,RED,91,20,283
1670,GREEN,0,10,968,RED,15,20,1047,RED,65,20,262,RED,90,20,283
1671,GREEN,0,9,968,RED,14,20,1047,RED,64,20,262,RED,89,20,283
1672,GREEN,0,8,968,RED,13,20,1047,RED,63,20,262,RED,88,20,283
1673,GREEN,0,7,969,RED,12,20,1047,RED,62,20,262,RED,87,20,283
1674,GREEN,0,6,971,RED,11,20,1047,RED,61,20,262,RED,86,20,283
1675,GREEN,0,5,971,RED,10,20,1047,RED,60,20,262,RED,85,20,283
1676,GREEN,0,4,971,RED,9,20,1047,RED,59,20,262,RED,84,20,283
1677,GREEN,0,3,971,RED,8,20,1047,RED,58,20,262,RED,83,20,283
1678,GREEN,0,2,971,RED,7,20,1047,RED,57,20,262,RED,82,20,283
1679,GREEN,0,1,971,RED,6,20,1047,RED,56,20,262,RED,81,20,283
1680,RED,100,20,972,GREEN,0,20,1047,RED,25,20,262,RED,75,20,283
1681,RED,99,20,972,GREEN,0,19,1056,RED,24,20,262,RED,74,20,283
1682,RED,98,20,972,GREEN,0,18,1065,RED,23,20,262,RED,73,20,283
1683,RED,97,20,972,GREEN,0,17,1074,RED,22,20,262,RED,72,20,283
1684,RED,96,20,972,GREEN,0,16,1080,RED,21,20,262,RED,71,20,283
1685,RED,95,20,972,GREEN,0,15,1084,RED,20,20,262,RED,70,20,283
1686,RED,94,20,972,GREEN,0,14,1088,RED,19,20,262,RED,69,20,283
1687,RED,93,20,972,GREEN,0,13,1092,RED,18,20,262,RED,68,20,283
